id,src,ref,hyp,seq_logprob,tng_count,rt,chrf2,comet,label
995,"In another chapter , you need to take a picture of a piece of bark and then tag that .","Trong một chương khác , bạn phải chụp ảnh một mảnh vỏ cây và ghi chú tên nó .","Trong một chương khác , bạn cần chụp một bức ảnh của một miếng đồng hồ và sau đó đánh dấu nó .",-0.7538593411445618,0,1,43.42956481783242,,
996,And what happens is that you actually create a digital collection of photographs that you can then put up online .,Và điều xảy ra là bạn sẽ tạo ra một bộ sưu tập ảnh kĩ thuật số mà bạn có thể trưng lên mạng .,Và điều xảy ra là bạn thực sự tạo ra một bộ sưu tập số bức ảnh mà bạn có thể đặt lên mạng .,-0.4861773550510406,0,1,43.42956481783242,,
997,"A child in London puts up a picture of a fox and says , &quot; Oh , I saw a fox today . &quot;","Một em bé London trưng ảnh một chú cáo và nói rằng , &quot; Ồ , hôm nay tớ thấy con cáo . &quot;","Một đứa trẻ ở London đặt lên một tấm hình của một con tàu và nói , &quot; Ôi , tôi đã thấy một con tàu hôm nay . &quot;",-0.8115116357803345,0,1,43.42956481783242,,
998,"A child in India says , &quot; I saw a monkey today . &quot;","Một em bé Ấn Độ nói , &quot; Hôm nay tớ thấy con khỉ . &quot;","Một đứa trẻ ở Ấn Độ nói , &quot; Tôi thấy một con khỉ ngày nay . &quot;",-0.282009482383728,0,1,43.42956481783242,,
999,And it creates this kind of social network around a collection of digital photographs that you &apos;ve actually taken .,Và điều đó tạo nên một loại mạng xã hội quanh bộ sưu tập ảnh kĩ thuật số mà bạn chụp được .,Và nó tạo ra một mạng lưới xã hội xung quanh một bộ sưu tập các bức ảnh kỹ thuật số mà bạn đã thực sự chụp .,-0.5449913740158081,0,1,43.42956481783242,,
1000,"In the possibilities of linking together magic , the earth and technology , there are multiple possibilities .","Trong khả năng kết nối lại phép màu , trái đất và công nghệ , còn rất nhiều khả năng khác nữa .","Trong những khả năng liên kết với ảo thuật , trái đất và công nghệ , có rất nhiều khả năng .",-0.4952912032604217,0,1,43.42956481783242,,
1001,"In the next book , we plan on having an interaction where you take your iPad out with the video on and through augmented reality , you see this layer of animated pixies appear on a houseplant that &apos;s outside your house .","Trong quyển sách tiếp theo , chúng tôi dự định có một hoạt động tương tác mà bạn rút iPad ra với chế độ video bật và qua công nghệ hiện thực mở rộng , bạn thấy tầng yêu tinh động này xuất hiện trên một cây cảnh bên ngoài nhà bạn .","Trong cuốn sách tiếp theo , chúng tôi lập kế hoạch tương tác với iPad của bạn với đoạn video trên thực tế , bạn thấy lớp của các tác phẩm hoạt hình xuất hiện trên một ngôi nhà bên ngoài nhà của bạn .",-0.6954132318496704,0,1,43.42956481783242,,
1002,"At one point , your screen is filled up with leaves .","Vào một thời điểm , màn hình của bạn đầy lá .","Vào một điểm , màn hình của bạn được bao phủ với lá cây .",-1.0217070579528809,0,1,43.42956481783242,,
1003,And so you need to make the sound of wind and blow them away and read the rest of the book .,Và thế là bạn phải tạo ra tiếng gió và thổi lá đi và đọc phần còn lại của sách .,Và vì vậy bạn cần tạo ra âm thanh của gió và thổi chúng và đọc phần còn lại của cuốn sách .,-0.5565191507339478,0,1,43.42956481783242,,
1004,"We &apos;re moving , we &apos;re all moving here , to a world where the forces of nature come closer together to technology , and magic and technology can come closer together .","Chúng ta đang tiến tới , tất cả chúng ta đang tiến tới một thế giới nơi mà các sức mạnh tự nhiên đến gần hơn với công nghệ , và phép màu và công nghệ có thể tiến gần nhau hơn .","Chúng ta đang di chuyển , chúng ta đang di chuyển ở đây , tới một thế giới nơi các lực tự nhiên đến gần với công nghệ , và ảo thuật có thể đến gần hơn .",-0.7558084726333618,0,1,43.42956481783242,,
1005,We &apos;re harnessing energy from the sun .,Ta đang khai thác năng lượng mặt trời .,Chúng ta đang khai thác năng lượng từ mặt trời .,-0.2961133420467376,0,1,43.42956481783242,,
1006,We &apos;re bringing our children and ourselves closer to the natural world and that magic and joy and childhood love that we had through the simple medium of a story .,Chúng ta đang đưa con em ta và chính chúng ta lại gần hơn với thế giới tự nhiên và cái phép màu và niềm vui và niểm yêu mến trẻ thơ ta có qua phương tiện đơn giản là một câu chuyện .,Chúng ta mang con cái mình đến gần thế giới tự nhiên và niềm vui và tuổi thơ yêu thích chúng ta có thông qua phương tiện đơn giản của câu chuyện .,-0.7515422701835632,0,1,43.42956481783242,,
1007,Thank you .,Xin cám ơn các bạn .,Xin cảm ơn .,-0.0966122820973396,0,12,43.42956481783242,,
1008,"Because I usually take the role of trying to explain to people how wonderful the new technologies that are coming along are going to be , and I thought that , since I was among friends here , I would tell you what I really think and try to look back and try to understand what is really going on here with these amazing jumps in technology that seem so fast that we can barely keep on top of it .","Bởi tôi thường là người cố gắng giải thích cho mọi người hiểu những công nghệ mới sắp ra đời sẽ tuyệt vời như thế nào , và tôi nghĩ rằng , vì tôi từng ở trong số các bạn có mặt tại đây , tôi sẽ cho các bạn biết suy nghĩ của mình và cố gắng nhìn lại và cố gắng hiểu điều gì đang thực sự diễn ra với những bước nhảy vọt đáng kinh ngạc trong khoa học kỹ thuật dường như quá nhanh khiến chúng ta không thể nắm bắt kịp .","Bởi vì tôi thường đưa ra vai trò của việc cố gắng giải thích cho mọi người những công nghệ mới tuyệt vời mà đang diễn ra , và tôi nghĩ rằng , vì tôi ở đây , tôi sẽ nói với các bạn điều tôi thực sự nghĩ và cố gắng tìm hiểu điều gì đang thực sự xảy ra ở đây với những công nghệ tuyệt vời như thế nào để chúng ta vẫn có thể đứng lên đỉnh .",-0.9165140986442566,0,1,43.42956481783242,,
1009,So I &apos;m going to start out by showing just one very boring technology slide .,Tôi sẽ bắt đầu bằng cách đưa ra một trang báo cáo nhàm chán về khoa học kỹ thuật .,Vì vậy tôi sẽ bắt đầu bằng cách chỉ ra một công nghệ rất chán .,-0.6939113736152649,0,1,43.42956481783242,,
1010,"And then , so if you can just turn on the slide that &apos;s on .","Tiếp theo , nếu bạn có thể bật trang báo cáo này lên .","Và sau đó , nếu bạn chỉ có thể bật slide lên .",-0.6956340670585632,0,1,43.42956481783242,,
1011,This is just a random slide that I picked out of my file .,Đây chỉ là một trang báo cáo ngẫu nhiên mà tôi chọn ra từ trong tài liệu của tôi .,Đây là một slide ngẫu nhiên mà tôi chọn từ tập hồ sơ của mình .,-0.5755930542945862,0,1,43.42956481783242,,
1012,"What I want to show you is not so much the details of the slide , but the general form of it .",Cái mà tôi muốn chỉ cho mọi người thấy không phải là những chi tiết của trang báo cáo mà là cái mẫu chung của nó .,"Những gì tôi muốn cho các bạn thấy không phải là chi tiết của slide , mà là hình dạng chung của nó .",-0.5328099131584167,0,1,43.42956481783242,,
1013,This happens to be a slide of some analysis that we were doing about the power of RISC microprocessors versus the power of local area networks .,Đây là một trang báo cáo về bản phân tích chúng tôi đang thực hiện so sánh giữa sức mạnh của bộ vi xử lý RISC với sức mạnh của mạng cục bộ .,Điều này xảy ra là một slide về một số phân tích mà chúng tôi đang làm về sức mạnh của bộ vi xử lý Mỹ so với sức mạnh của mạng lưới địa phương .,-0.6706998348236084,0,1,43.42956481783242,,
1014,"And the interesting thing about it is that this slide , like so many technology slides that we &apos;re used to , is a sort of a straight line on a semi-log curve .","Và điều thú vị là trang báo cáo này , giống như rất nhiều trang báo cáo công nghệ khác quen thuộc với chúng ta , là một loại đường thẳng nằm trên một bán đường cong log","Và điều thú vị về nó là slide này , giống như rất nhiều slide mà chúng ta đã sử dụng , đó là một đường thẳng trên đường cong .",-0.7071546316146851,0,1,43.42956481783242,,
1015,"In other words , every step here represents an order of magnitude in performance scale .","Nói cách khác , mỗi bậc ở đây tượng trưng cho một mức độ trong thang biểu diễn .","Nói cách khác , mỗi bước ở đây đại diện cho tầm quan trọng trong trình diễn .",-0.8281599283218384,0,1,43.42956481783242,,
1016,And this is a new thing that we talk about technology on semi-log curves .,Và đây là một điều mới chúng ta nhắc đến về bán đường cong log .,Và đây là một điều mới mà chúng ta nói về công nghệ trên đường cong bán hàng .,-0.8824164867401123,0,1,43.42956481783242,,
1017,Something really weird is going on here .,Có cái gì đó kỳ quặc ở đây .,Điều kỳ lạ đang diễn ra ở đây .,-0.6112331748008728,0,1,43.42956481783242,,
1018,And that &apos;s basically what I &apos;m going to be talking about .,Và đó cơ bản là cái tôi muốn nói tới .,Và cơ bản đó là điều tôi sẽ nói về .,-0.9161939024925232,0,1,43.42956481783242,,
1019,"So , if you could bring up the lights .","Giờ , nếu bạn có thể chỉnh đèn cao hơn .",Nếu bạn có thể mang ánh sáng lên .,-0.5818592309951782,0,1,43.42956481783242,,
1020,"If you could bring up the lights higher , because I &apos;m just going to use a piece of paper here .","Nếu bạn có thể chỉnh đèn cao hơn chút nữa , vì tôi cần dùng mẩu giấy ở đây .","Nếu bạn có thể mang ánh sáng cao hơn , bởi vì tôi sẽ dùng một mẩu giấy ở đây .",-0.3632012903690338,0,1,43.42956481783242,,
1021,Now why do we draw technology curves in semi-log curves ?,Tại sao chúng ta phải vẽ đường cong kỹ thuật theo những bán đường xong log ?,Tại sao chúng ta lại vẽ những đường cong công nghệ trong đường cong bán hàng ?,-0.799342155456543,0,1,43.42956481783242,,
1022,"Well the answer is , if I drew it on a normal curve where , let &apos;s say , this is years , this is time of some sort , and this is whatever measure of the technology that I &apos;m trying to graph , the graphs look sort of silly .","Câu trả lời là , nếu tôi vẽ nó trên một đường cong bình thường đây , có thể nói , là năm , đây là một loại thời gian , và bất kể đây là thước đo công nghệ gì tôi đang cố gắng minh hoạ , đồ thị đều trông rất ngớ ngẩn .","Câu trả lời là , nếu tôi vẽ nó trên đường cong bình thường , hãy nói rằng , đây là thời gian của một số loại công nghệ mà tôi đang cố gắng biểu đồ , biểu đồ , biểu đồ trông rất ngớ ngẩn .",-0.5974555611610413,0,1,43.42956481783242,,
1023,They sort of go like this .,Chúng dường như chuyển động như thế này,Chúng giống như thế này .,-0.7093877196311951,0,1,43.42956481783242,,
1024,And they don &apos;t tell us much .,và chúng không cho chúng ta biết nhiều lắm .,Và họ không nói với chúng tôi nhiều lắm .,-0.7728865146636963,0,1,43.42956481783242,,
1025,"Now if I graph , for instance , some other technology , say transportation technology , on a semi-log curve , it would look very stupid , it would look like a flat line .","Giờ nếu tôi vẽ đồ thị , ví dụ , công nghệ khác , có thể là công nghệ vận tải , trên một bán đường cong log , nó trông sẽ rất vô lý , giống như một đường thẳng .","Ví dụ , nếu tôi biểu đồ , một vài công nghệ khác , nói rằng công nghệ giao thông , trên đường cong , nó trông rất ngu ngốc , nó sẽ trông như một đường phẳng phẳng .",-0.590336263179779,0,1,43.42956481783242,,
1026,"But when something like this happens , things are qualitatively changing .","Nhưng khi điều này xảy ra , mọi thứ thay đổi một cách định tính .","Nhưng khi điều gì đó xảy ra , mọi thứ đều có tính chất thay đổi .",-0.6694152355194092,0,1,43.42956481783242,,
1027,"So if transportation technology was moving along as fast as microprocessor technology , then the day after tomorrow , I would be able to get in a taxi cab and be in Tokyo in 30 seconds .","Vậy , nếu công nghệ vận tải phát triển nhanh như công nghệ vi xử lý , thì ngày kia tôi có thể gọi một chiếc taxi và đến Tokyo trong vòng 30 giây .","Vì vậy nếu công nghệ vận chuyển nhanh như là công nghệ bộ vi xử lý , thì ngày sau ngày mai , tôi có thể có trong một chiếc taxi taxi và ở Tokyo trong 30 giây .",-0.8618127703666687,0,1,43.42956481783242,,
1028,It &apos;s not moving like that .,Nó không phải như vậy .,Nó không di chuyển như vậy .,-0.5113818645477295,0,1,43.42956481783242,,
1029,And there &apos;s nothing precedented in the history of technology development of this kind of self-feeding growth where you go by orders of magnitude every few years .,Và không có tiền lệ trong lịch sử phát triển công nghệ về sự tự tăng tiến bằng cách thay đổi cường độ vài năm một .,Và không có tiền tệ nào trong lịch sử công nghệ phát triển của sự phát triển của sự phát triển của sự phát triển của bản thân nơi mà bạn đi đến bằng cách đặt hàng vài năm .,-1.1348795890808103,3,1,43.42956481783242,,
1030,"Now the question that I &apos;d like to ask is , if you look at these exponential curves , they don &apos;t go on forever .","Giờ câu hỏi tôi muốn đặt ra là , nếu bạn nhìn vào những đường cong theo quy luật số mũ này , chúng không nhân lên mãi mãi .","Bây giờ câu hỏi mà tôi muốn hỏi là , nếu bạn nhìn vào những đường cong này , họ không đi mãi mãi .",-0.6332599520683289,0,1,43.42956481783242,,
1031,Things just can &apos;t possibly keep changing as fast as they are .,Mọi thứ không thể mãi thay đổi nhanh chóng như chúng đang diễn ra .,Những thứ chỉ có thể không thay đổi nhanh như vậy .,-0.9229316115379332,0,1,43.42956481783242,,
1032,One of two things is going to happen .,Một trong hai việc sẽ xảy ra .,Một trong hai điều sẽ xảy ra .,-0.2900789082050323,0,1,43.42956481783242,,
1033,"Either it &apos;s going to turn into a sort of classical S-curve like this , until something totally different comes along , or maybe it &apos;s going to do this .","Hoặc nó sẽ biến thành một dạng đường cong S như thế này , cho tới khi một việc gì đó khác biệt hoàn toàn xảy ra , hoặc có thể , nó sẽ chuyển thành thế này .","Hoặc nó sẽ biến thành một loại đường cong cổ điển như thế này , cho đến khi điều gì đó hoàn toàn khác biệt , hoặc có thể nó sẽ làm được điều này .",-0.8238953351974487,0,1,43.42956481783242,,
1034,That &apos;s about all it can do .,Đó là tất cả những gì có thể xảy ra .,Đó là tất cả những gì nó có thể làm .,-0.5849584937095642,0,1,43.42956481783242,,
1035,"Now I &apos;m an optimist , so I sort of think it &apos;s probably going to do something like that .","Hiện giờ , tôi đang lạc quan , vì vậy , tôi nghĩ rằng nó có thể đi theo cách này .","Bây giờ tôi là một người lạc quan , nên tôi nghĩ nó có thể sẽ làm điều gì đó như thế .",-0.7705474495887756,0,1,43.42956481783242,,
1036,"If so , that means that what we &apos;re in the middle of right now is a transition .","Nếu đúng như vậy , nó có nghĩa là chúng ta đang ở giữa giai đoạn của sự chuyển giao .","Nếu như vậy , điều đó có nghĩa là những gì chúng ta đang ở giữa bây giờ là một sự chuyển đổi .",-0.7019015550613403,0,1,43.42956481783242,,
1037,We &apos;re sort of on this line in a transition from the way the world used to be to some new way that the world is .,Chúng ta đang ở trên đường thẳng này trong quá trình chuyển giao giữa trạng thái thế giới từng tồn tại tới trạng thái mới mà thế giới đang tồn tại .,Chúng ta đang đi theo đường này trong một sự chuyển đổi từ cách mà thế giới sử dụng để trở thành một cách mới mà thế giới .,-0.9859444499015808,0,1,43.42956481783242,,
1038,"And so what I &apos;m trying to ask , what I &apos;ve been asking myself , is what &apos;s this new way that the world is ?","Và vì vậy , điều mà tôi đang muốn hỏi , điều mà tôi vẫn đang tự hỏi mình , là trạng thái mới mà thế giới đang tồn tại là gì ?","Và điều mà tôi đang cố hỏi , tôi tự hỏi , đó là cách mới mà thế giới là gì ?",-0.7922711968421936,0,1,43.42956481783242,,
1039,What &apos;s that new state that the world is heading toward ?,Trạng thái mới mà thế giới đang hướng tới là gì ?,Điều gì mới mà thế giới đang hướng tới ?,-0.7048406004905701,0,1,43.42956481783242,,
1040,"Because the transition seems very , very confusing when we &apos;re right in the middle of it .",Bởi vì quá trình chuyển giao này có vẻ rất khó đoán biết khi chúng ta đang ở ngay giữa của quá trình ấy .,"Bởi vì sự chuyển đổi dường như rất , rất khó hiểu khi chúng ta ở ngay giữa nó .",-0.6841512322425842,0,1,43.42956481783242,,
1041,"Now when I was a kid growing up , the future was kind of the year 2000 , and people used to talk about what would happen in the year 2000 .","Khi tôi là một đứa trẻ đang lớn lên , tương lai đối với tôi là năm 2000 , và mọi người thường đoán trước việc gì sẽ xảy ra vào năm 2000 .","Khi tôi còn là một đứa trẻ lớn lên , tương lai là năm 2000 , và mọi người thường nói về những gì sẽ xảy ra trong năm 2000 .",-0.5104390382766724,0,1,43.42956481783242,,
1042,"Now here &apos;s a conference in which people talk about the future , and you notice that the future is still at about the year 2000 .","Đây là một hội nghị mà ở đó mọi người bàn về tương lai , và mọi người có thể nhận thấy tương lai đó vẫn xoay quanh năm 2000 .","Đây là một buổi hội thảo mà mọi người nói về tương lai , và bạn nhận ra rằng tương lai vẫn còn ở năm 2000 .",-0.5070671439170837,0,1,43.42956481783242,,
1043,It &apos;s about as far as we go out .,Nó ở xa cách khi chúng ta tiến tới nó .,Nó còn đi xa hơn nữa .,-1.545790672302246,0,1,43.42956481783242,,
1044,"So in other words , the future has kind of been shrinking one year per year for my whole lifetime .","Vì vậy , nói cách khác , tương lai dường như chùn lại một năm mỗi năm cho cả đời người .","Nói cách khác , tương lai đã giảm một năm trong suốt đời tôi .",-0.676631510257721,0,1,43.42956481783242,,
1045,Now I think that the reason is because we all feel that something &apos;s happening there .,Tôi nghĩ rằng lí do của việc ấy là bởi tất cả chúng ta đều cảm thấy việc gì đó đang diễn ra tại thời điểm ấy .,Tôi nghĩ lý do là bởi vì tất cả chúng ta đều cảm thấy điều gì đó đang xảy ra ở đó .,-0.5416038632392883,0,1,43.42956481783242,,
1046,That transition is happening . We can all sense it .,Sự chuyển giao ấy đang diễn ra . Chúng ta đều có thể cảm nhận được nó .,Sự chuyển đổi đó đang diễn ra . Chúng ta có thể cảm nhận được nó .,-0.6681334376335144,0,1,43.42956481783242,,
1047,"And we know that it just doesn &apos;t make too much sense to think out 30 , 50 years because everything &apos;s going to be so different that a simple extrapolation of what we &apos;re doing just doesn &apos;t make any sense at all .","Và chúng ta biết rằng nó không có ý nghĩa lắm khi nghĩ về 30 , 50 năm sau vì khi ấy tất cả mọi thứ sẽ trở nên rất khác biệt khiến một phép ngoại suy rất đơn giản mà chúng ta thực hiện hôm nay sẽ không có ý nghĩa gì trong thời điểm ấy .","Và chúng ta biết rằng nó không quá nhiều ý thức để nghĩ ra 30 , 50 năm bởi vì tất cả mọi thứ sẽ trở nên khác với một ngoại lệ đơn giản về những gì chúng ta đang làm không có ý nghĩa gì cả .",-0.8295243382453918,0,1,43.42956481783242,,
1048,"So what I would like to talk about is what that could be , what that transition could be that we &apos;re going through .","Vì vậy , cái mà tôi muốn nói đến là điều có thể , là sự chuyển giao có thể chính là giai đoạn chúng ta đang trải qua .","Những gì tôi muốn nói đến là những gì có thể , những gì mà sự chuyển đổi đó có thể là chúng ta đang trải qua .",-0.9678165316581726,0,1,43.42956481783242,,
1049,Now in order to do that I &apos;m going to have to talk about a bunch of stuff that really has nothing to do with technology and computers .,Để làm được điều đó tôi sẽ nói về một đống thứ thực sự không có gì liên quan đến công nghệ và máy tính .,"Để làm điều đó , tôi sẽ phải nói về một đống những thứ thực sự không có liên quan đến công nghệ và máy tính .",-0.7517593502998352,0,1,43.42956481783242,,
1050,Because I think the only way to understand this is to really step back and take a long time scale look at things .,Bởi vì tôi nghĩ rằng cách duy nhất để hiểu được điều này là thực sự đặt mình vào trong quá khứ và dành một cái nhìn lâu dài vào mọi vật .,Bởi vì tôi nghĩ cách duy nhất để hiểu điều này là quay trở lại và xem một thời gian dài .,-0.7678337097167969,0,1,43.42956481783242,,
1051,So the time scale that I would like to look at this on is the time scale of life on Earth .,Cán cân thời gian mà tôi muốn nhìn vào là cán cân thời gian của sự sống trên Trái Đất .,Vì vậy quy mô thời gian mà tôi muốn nhìn vào đây là thời gian của cuộc sống trên Trái Đất .,-0.8271910548210144,0,1,43.42956481783242,,
1052,So I think this picture makes sense if you look at it a few billion years at a time .,"Và do đó , tôi nghĩ bức ảnh này có ý nghĩa của nó nếu mọi người nhìn vào nó với góc độ vài tỉ năm .",Vì vậy tôi nghĩ bức ảnh này có ý nghĩa nếu bạn nhìn vào nó một vài tỉ năm .,-0.8233253359794617,0,1,43.42956481783242,,
1053,"So if you go back about two and a half billion years , the Earth was this big , sterile hunk of rock with a lot of chemicals floating around on it .","Nếu mọi người quay trở lại trước đây 2,5 tỉ năm , Trái Đất từng to như thế này , với những khúc đá cằn cỗi cùng rất nhiều tạp chất hoá học nổi xung quanh nó .","Vì vậy nếu bạn quay lại khoảng 2 tỉ năm rưỡi , Trái Đất là khối đá lớn này với rất nhiều chất hoá học trôi quanh nó .",-0.7977166771888733,0,1,43.42956481783242,,
1054,"And if you look at the way that the chemicals got organized , we begin to get a pretty good idea of how they do it .","Và nếu mọi người nhìn vào cách các chất hoá học ấy được hình thành , chúng ta sẽ bắt đầu hiểu được chúng hình thành như thế nào .","Và nếu bạn nhìn vào cách mà các hoá học được tổ chức , chúng tôi bắt đầu nhận ra một ý tưởng khá tốt về việc họ làm thế nào .",-0.6120127439498901,0,1,43.42956481783242,,
1055,"And I think that there &apos;s theories that are beginning to understand about how it started with RNA , but I &apos;m going to tell a sort of simple story of it , which is that , at that time , there were little drops of oil floating around with all kinds of different recipes of chemicals in them .","Và tôi nghĩ có những giải thuyết đang dần giải thích được cách nó bắt đầu với ARN , nhưng tôi sẽ kể một câu chuyện đơn giản về nó , câu chuyện mà , vào thời điểm đó , có những giọt dầu nhỏ xíu trôi nổi xung quanh với vô vàn công thức hoá học bên trong nó .","Và tôi nghĩ rằng có những lý thuyết bắt đầu hiểu về việc nó bắt đầu bằng cách nào , nhưng tôi sẽ kể một câu chuyện đơn giản về nó , đó là , tại thời điểm đó , có rất ít dầu tràn quanh tất cả các loại công thức hoá học khác nhau trong chúng .",-0.7224307656288147,0,1,43.42956481783242,,
1056,And some of those drops of oil had a particular combination of chemicals in them which caused them to incorporate chemicals from the outside and grow the drops of oil .,Và một số giọt dầu ấy có sự kết hợp đặc biệt giữa các chất hoá học trong thành phần của nó khiến chúng liên kết với những chất hoá học bên ngoài và làm những giọt dầu lớn lên .,Và một vài trong số những giọt dầu này có sự kết hợp đặc biệt trong đó khiến chúng kết hợp các chất hoá học từ bên ngoài và phát triển dầu .,-0.957912802696228,0,1,43.42956481783242,,
1057,And those that were like that started to split and divide .,Và những giọt dầu như thế bắt đầu tách ra và phân chia .,Và chúng giống như thế bắt đầu tách ra và phân chia .,-1.026330828666687,0,1,43.42956481783242,,
1058,"And those were the most primitive forms of cells in a sense , those little drops of oil .","Và chúng là những mẫu hình tế bào nguyên thuỷ nhất , những giọt dầu nhỏ đó .","Và đó là các dạng tế bào nguyên thuỷ nhất trong một ý nghĩa , những loại bỏ dầu mỏ .",-0.8917677998542786,0,1,43.42956481783242,,
1059,"But now those drops of oil weren &apos;t really alive , as we say it now , because every one of them was a little random recipe of chemicals .","Nhưng ngày nay những giọt dầu ấy không thực sự tồn tại , như chúng ta nói đến hiện giờ , bởi tất cả chúng đều là công thức ngẫu nhiên của nhiều chất hoá học .","Nhưng bây giờ , những giọt dầu này không thực sự tồn tại , như chúng ta nói bây giờ , bởi vì mỗi người trong số đó là một công thức ngẫu nhiên của chất hoá học .",-0.6214574575424194,0,1,43.42956481783242,,
1060,"And every time it divided , they got sort of unequal division of the chemicals within them .","Và tất cả mọi lần nó phân chia , chúng đều phân chia không đều những thành phần hoá học trong chúng .","Và mỗi lần nó phân chia , chúng có sự phân chia bất bình đẳng của các chất hoá học trong chúng .",-0.65260249376297,0,1,43.42956481783242,,
1061,And so every drop was a little bit different .,"Và vì vậy , tất cả các giọt đều khác nhau đôi chút .",Và vì vậy mọi giọt bỏ là một chút khác .,-1.2313162088394165,0,1,43.42956481783242,,
1062,"In fact , the drops that were different in a way that caused them to be better at incorporating chemicals around them , grew more and incorporated more chemicals and divided more .","Trên thực tế , các giọt khác nhau theo cách khiến chúng có khả năng liên kết tốt hơn với chất hoá học xung quanh chúng , phát triển nhanh hơn , liên kết nhạy hơn và phân chia nhiều hơn .","Thực tế , những giọt nước này khác nhau theo một cách nào đó gây ra chúng tốt hơn trong việc hợp tác hoá chất xung quanh chúng , lớn lên và kết hợp nhiều chất hoá học hơn và phân chia nhiều hơn .",-0.8928451538085938,0,1,43.42956481783242,,
1063,"So those tended to live longer , get expressed more .","Vì vậy , những giọt có xu hướng tồn tại lâu hơn được thể hiện ra nhiều hơn .","Những người này có khuynh hướng sống lâu hơn , được thể hiện nhiều hơn .",-0.7264130115509033,0,1,43.42956481783242,,
1064,"Now that &apos;s sort of just a very simple chemical form of life , but when things got interesting was when these drops learned a trick about abstraction .","Đó chỉ là một dạng hoá học cơ bản của sự sống , nhưng mọi thứ thú vị hơn khi những giọt ấy học được mẹo để chiết ra .","Đây chỉ là một dạng hoá học rất đơn giản trong cuộc sống , nhưng khi mọi thứ trở nên thú vị khi chúng thảo luận về khái niệm trừu tượng .",-0.7877535223960876,0,1,43.42956481783242,,
1065,"Somehow by ways that we don &apos;t quite understand , these little drops learned to write down information .","Bằng cách nào đó mà chúng ta không hiểu được , những giọt nhỏ ấy học cách để lại thông tin .","Bằng cách nào đó , chúng ta không hiểu rõ , những giọt bỏ nhỏ này học cách viết thông tin xuống .",-0.750165581703186,0,1,43.42956481783242,,
1066,They learned to record the information that was the recipe of the cell onto a particular kind of chemical called DNA .,Chúng học cách lưu trữ thông tin những thông tin ấy chính là công thức hoá học của tế bào vào một chất hoá học đặc trưng gọi là ADN .,Họ học cách ghi lại thông tin đó là công thức của tế bào trên một loại hoá học đặc biệt gọi là DNA .,-0.6578702926635742,0,1,43.42956481783242,,
1067,"So in other words , they worked out , in this mindless sort of evolutionary way , a form of writing that let them write down what they were , so that that way of writing it down could get copied .","Nói cách khác , chúng hình thành , dưới dạng tiến hoá không ý thức , một mẫu viết cho phép chúng ghi lại chúng cấu tạo như thế nào , để từ đó chúng có thể sao chép .","Nói cách khác , họ đã làm việc , theo cách tiến hoá này , một dạng viết cho phép họ viết những gì họ đang làm , vì vậy , cách viết nó có thể sao chép được .",-0.9842242002487184,0,1,43.42956481783242,,
1068,The amazing thing is that that way of writing seems to have stayed steady since it evolved two and a half billion years ago .,"Điều đáng ngạc nhiên là cách lưu trữ thông tin ấy có vẻ rất ổn định vì nó đã tiến hoá từ 2,5 tỉ năm trước .","Điều tuyệt vời là cách viết sách có vẻ như vậy , thay vì nó tiến hoá 2 tỉ năm trước .",-0.9035434126853944,0,1,43.42956481783242,,
1069,"In fact the recipe for us , our genes , is exactly that same code and that same way of writing .","Thực tế , gen của chúng ta , có quy tắc giống hệt và có cách lưu trữ giống hệt như vậy .","Thực tế công thức cho chúng ta , gen của chúng ta , chính xác là mã hoá và cùng một cách viết .",-0.7700515389442444,0,1,43.42956481783242,,
1070,"In fact , every living creature is written in exactly the same set of letters and the same code .","Thực tế , mọi sinh vật sống đều được lưu trữ cấu tạo gen của nó bằng hệ thống kí tự và mật mã hoàn toàn tương tự .","Thực tế , tất cả các sinh vật sống đều được viết chính xác cùng một bộ thư và cùng mã hoá .",-0.8378691077232361,0,1,43.42956481783242,,
1071,"In fact , one of the things that I did just for amusement purposes is we can now write things in this code .","Thực tế , một trong những điều tôi đã làm để tiêu khiển là chúng ta giờ có thể lưu trữ nhiều thứ bằng mật mã này .","Thực tế , một trong những điều tôi đã làm chỉ cho mục đích giải trí là chúng ta có thể viết những thứ trong mã này .",-0.6029903888702393,0,1,43.42956481783242,,
1072,"And I &apos;ve got here a little 100 micrograms of white powder , which I try not to let the security people see at airports .","Tôi có ở đây 100 micrograms bột trắng , thứ mà tôi thường phải cố gắng giấu nhân viên bảo vệ ở sân bay .","Và tôi có ở đây một chiếc máy bột trắng 100 mét vuông trắng , mà tôi cố gắng để mọi người thấy ở sân bay .",-1.2171021699905396,0,1,43.42956481783242,,
